filename,person_id,Male,Young,Black_Hair,Blond_Hair,Brown_Hair,Smiling,Eyeglasses,Heavy_Makeup,image_count
062753.jpg,1051,0,1,0,0,1,1,0,1,30
183441.jpg,8774,0,1,1,0,0,0,0,0,30
121268.jpg,2952,0,1,0,1,0,1,0,1,30
176861.jpg,2888,0,0,0,0,0,1,0,1,29
066216.jpg,5485,1,1,0,0,0,0,1,0,30
030100.jpg,2307,1,0,0,0,0,0,0,0,30
024158.jpg,4625,1,1,0,0,1,0,0,0,30
193336.jpg,6324,0,1,0,0,1,1,0,1,30
044557.jpg,1454,0,1,0,0,0,1,0,1,30
000993.jpg,1938,1,0,0,0,0,1,0,0,30
112699.jpg,4821,1,1,0,0,0,1,1,0,30
201838.jpg,6090,1,0,0,0,0,0,0,0,30
106621.jpg,5407,1,1,0,0,0,1,0,0,30
131054.jpg,1383,1,1,1,0,0,0,0,0,30
108549.jpg,4934,0,1,0,0,1,1,0,1,30
106560.jpg,1128,0,1,0,0,1,0,0,1,30
145870.jpg,4323,1,1,0,0,0,1,0,0,30
181777.jpg,2393,1,1,1,0,0,1,0,0,30
122086.jpg,438,0,1,0,0,0,0,0,1,29
016219.jpg,8676,1,1,0,0,0,0,0,0,30
079707.jpg,4487,1,1,0,0,0,0,0,0,30
047090.jpg,1169,0,1,1,0,0,0,0,0,29
025563.jpg,4126,0,1,1,0,0,1,0,1,31
112030.jpg,10175,0,1,1,0,0,1,0,1,30
118912.jpg,10160,0,1,0,0,0,0,0,1,30
023625.jpg,4598,0,1,0,0,1,1,0,1,30
145894.jpg,8427,0,1,0,1,0,0,0,0,30
083122.jpg,8966,0,1,0,0,1,0,0,0,30
134924.jpg,2318,1,0,0,0,1,0,0,0,30
114439.jpg,9965,1,1,0,0,1,1,0,0,30
097481.jpg,7243,1,1,0,0,0,0,0,0,30
098253.jpg,1589,0,1,0,0,0,0,0,1,30
133943.jpg,5369,0,1,0,1,0,0,0,0,30
130212.jpg,6002,0,1,0,0,0,0,0,0,30
189315.jpg,9178,0,1,0,0,0,0,0,1,30
010732.jpg,6088,1,1,1,0,0,0,0,0,30
134058.jpg,4852,1,1,0,0,0,1,0,0,30
150738.jpg,2120,0,1,0,1,0,1,0,1,30
104710.jpg,2996,1,0,0,0,0,0,0,0,30
097215.jpg,1993,0,1,0,0,1,1,0,0,30
074917.jpg,3043,1,0,0,0,0,0,0,0,30
137863.jpg,7173,0,1,1,0,0,1,0,1,27
090697.jpg,8894,0,1,0,0,0,1,0,0,29
070429.jpg,993,0,1,0,0,0,0,0,1,30
162538.jpg,5584,0,1,0,1,0,0,0,0,29
085314.jpg,3438,0,1,0,0,0,0,0,1,30
115343.jpg,5222,0,0,0,1,0,1,0,1,30
084879.jpg,4027,0,1,0,0,0,0,0,0,30
141093.jpg,2952,0,1,0,1,0,0,0,0,30
198631.jpg,6494,0,0,0,0,0,1,0,1,30
004592.jpg,8783,0,1,0,1,0,0,0,0,30
159528.jpg,8075,1,1,1,0,0,0,0,0,29
172878.jpg,1395,0,1,0,1,0,0,0,1,30
183985.jpg,8786,0,1,1,0,0,1,0,1,30
100157.jpg,2908,0,1,0,0,0,0,0,1,30
120243.jpg,2202,0,1,1,0,0,0,0,0,30
145440.jpg,1646,0,0,0,0,1,0,0,0,30
182662.jpg,5301,1,0,1,0,0,0,1,0,30
178148.jpg,3755,0,1,1,0,0,1,0,1,30
093324.jpg,4828,1,1,0,0,0,0,0,0,30
062356.jpg,7722,0,1,0,0,0,0,0,1,28
200940.jpg,4996,0,1,0,0,0,0,0,1,30
022504.jpg,2079,0,1,1,0,0,1,0,0,30
020085.jpg,861,0,1,0,1,0,1,0,1,30
122812.jpg,4721,1,0,0,0,0,1,1,0,30
142213.jpg,1322,1,1,0,0,1,0,0,0,30
168517.jpg,2795,1,0,1,0,0,0,0,0,29
083790.jpg,658,0,1,0,0,1,0,0,0,28
185776.jpg,10047,0,1,0,0,0,0,0,1,30
114226.jpg,8075,1,1,0,0,0,0,0,0,29
175320.jpg,2726,1,0,0,0,0,1,0,0,28
094876.jpg,7348,1,0,1,0,0,0,0,0,30
105046.jpg,6404,1,0,0,0,0,0,0,0,30
144631.jpg,8563,1,1,1,0,0,1,0,0,30
020706.jpg,676,0,1,1,0,0,0,0,1,30
172765.jpg,2180,1,0,0,0,0,0,0,0,30
020413.jpg,9687,0,1,0,0,1,0,0,1,30
149752.jpg,3280,0,1,1,0,0,0,0,0,30
056661.jpg,8151,1,1,0,0,1,0,0,0,30
126203.jpg,5537,0,1,0,0,1,1,0,0,30
169974.jpg,4183,1,0,1,0,0,1,0,0,30
019408.jpg,2235,0,1,0,1,0,1,0,1,30
181588.jpg,4518,1,0,0,0,0,1,0,0,30
097138.jpg,6633,0,1,0,0,1,0,0,1,30
081122.jpg,6292,0,1,0,0,0,1,0,1,30
140769.jpg,4310,1,0,0,0,0,0,1,0,30
119350.jpg,6989,0,1,1,0,0,1,0,1,30
041662.jpg,4070,1,1,1,0,0,0,0,0,30
108329.jpg,9725,0,1,1,0,0,0,0,1,29
033521.jpg,7309,0,1,0,0,0,1,0,1,30
104456.jpg,10175,0,1,1,0,0,1,0,0,30
152675.jpg,1439,1,1,0,0,0,0,0,0,30
084325.jpg,17,1,0,0,0,0,1,0,0,30
077713.jpg,1629,0,1,0,1,0,1,0,1,30
060411.jpg,1629,0,1,0,1,0,1,0,1,30
152593.jpg,4721,1,0,0,0,0,1,1,0,30
150993.jpg,6238,0,1,1,0,0,0,0,1,29
076580.jpg,4819,1,0,0,0,0,0,0,0,30
066102.jpg,3795,0,0,0,0,1,1,0,0,30
038819.jpg,4462,0,1,0,0,1,0,0,1,30
006460.jpg,2079,0,1,1,0,0,0,0,0,30
114826.jpg,658,0,1,0,1,0,0,0,1,28
004386.jpg,6556,1,1,0,0,1,0,0,0,30
061202.jpg,2451,0,1,0,0,1,1,0,0,30
044153.jpg,3304,0,1,0,1,0,0,0,0,30
129504.jpg,1383,1,1,0,0,0,0,0,0,30
109449.jpg,4395,1,0,0,0,0,0,1,0,30
098172.jpg,2242,0,1,0,0,1,1,0,0,30
056225.jpg,3216,0,1,0,0,0,1,0,1,29
146161.jpg,7866,0,1,0,0,1,1,0,1,30
150133.jpg,1051,0,1,0,0,1,0,0,1,30
103388.jpg,2550,0,1,0,1,0,0,0,1,30
057940.jpg,4310,1,0,0,0,0,0,1,0,30
191662.jpg,8786,0,1,0,0,1,1,0,1,30
158829.jpg,7775,0,1,1,0,0,1,0,1,29
076456.jpg,2952,0,1,0,1,0,1,0,1,30
037005.jpg,3730,1,1,1,0,0,1,0,0,30
053470.jpg,3312,0,1,0,0,0,1,0,1,30
014409.jpg,206,0,1,0,1,0,0,0,1,29
026371.jpg,2819,0,1,0,0,0,0,1,0,30
144633.jpg,2793,1,1,0,0,0,1,0,0,30
036924.jpg,4899,1,1,0,0,0,0,0,0,30
132130.jpg,7173,0,1,0,0,0,1,0,0,27
123114.jpg,10160,0,1,0,0,1,1,0,1,30
067096.jpg,6364,0,1,0,0,1,0,0,0,30
020745.jpg,2952,0,1,0,1,0,1,0,1,30
097990.jpg,1169,0,1,1,0,0,0,0,1,29
059884.jpg,10080,0,1,1,0,0,0,0,1,30
015648.jpg,8692,1,1,0,0,1,1,0,0,30
058885.jpg,4824,1,0,0,0,0,1,0,0,30
088303.jpg,6877,0,1,0,0,1,1,0,0,30
016818.jpg,1984,0,1,0,0,0,1,0,1,30
010494.jpg,1565,0,1,0,0,0,1,0,1,30
165813.jpg,3826,1,1,0,0,0,0,0,0,30
105669.jpg,1761,0,1,0,1,0,1,0,1,30
031831.jpg,5485,1,0,0,0,0,0,1,0,30
030853.jpg,8249,1,0,0,0,0,1,1,0,28
093234.jpg,3214,0,0,0,1,0,1,0,1,30
143282.jpg,8798,0,1,0,0,0,1,0,1,30
082830.jpg,6292,0,1,0,0,1,0,0,1,30
197582.jpg,5061,0,1,0,0,0,1,0,0,30
040885.jpg,3129,0,1,0,1,0,1,0,1,30
165861.jpg,2498,1,1,1,0,0,1,0,0,29
018812.jpg,4395,1,1,0,0,0,0,0,0,30
132217.jpg,4944,1,1,0,0,0,0,0,0,30
197492.jpg,5536,0,1,1,0,0,1,0,1,30
050305.jpg,6398,0,1,0,0,0,0,0,1,30
073462.jpg,1371,0,1,0,1,0,1,0,1,30
118635.jpg,10160,0,1,0,0,0,1,0,1,30
057725.jpg,7641,0,1,0,1,0,0,0,1,30
032571.jpg,992,0,1,0,1,0,0,0,1,30
190709.jpg,5159,0,1,0,1,0,0,0,0,30
056425.jpg,1761,0,1,0,1,0,1,0,1,30
128953.jpg,9902,1,0,0,0,0,0,0,0,30
032584.jpg,10163,0,1,0,0,1,0,0,1,30
037245.jpg,4487,1,1,1,0,0,0,0,0,30
041556.jpg,3214,0,0,0,1,0,1,0,1,30
156511.jpg,740,1,1,1,0,0,0,0,0,29
115004.jpg,5207,0,1,0,0,1,1,0,1,30
003979.jpg,7866,0,1,0,0,0,0,0,1,30
119426.jpg,1743,1,1,0,0,1,1,0,0,30
080251.jpg,7320,0,1,0,1,0,1,0,1,30
184046.jpg,7282,1,1,0,0,0,0,0,0,30
134655.jpg,7651,0,1,0,0,0,0,0,0,30
093272.jpg,25,0,1,1,0,0,0,0,1,30
120969.jpg,3145,0,1,0,0,0,0,0,0,30
128139.jpg,6688,0,1,0,0,1,0,0,1,30
042831.jpg,2304,0,1,0,0,1,1,0,0,29
167727.jpg,2303,0,1,0,0,0,1,0,1,30
111836.jpg,4431,0,1,0,1,0,0,0,1,30
063564.jpg,9689,0,1,0,1,0,0,0,0,30
117377.jpg,445,0,1,0,0,0,1,0,1,29
080003.jpg,2844,0,1,0,0,1,0,0,1,30
019382.jpg,1382,0,1,0,1,0,0,0,1,30
073425.jpg,1368,0,1,0,1,0,1,0,1,30
018044.jpg,6439,0,1,0,1,0,1,0,0,30
045838.jpg,4879,1,1,0,0,0,1,0,0,30
075364.jpg,4598,0,1,0,0,1,0,0,1,30
061021.jpg,4795,1,0,0,0,0,1,0,0,30
072637.jpg,3908,0,1,0,0,0,0,0,0,29
174356.jpg,1151,0,1,0,0,0,0,0,1,30
057131.jpg,5922,0,0,0,1,0,1,0,1,30
148908.jpg,6141,0,1,1,0,0,0,0,0,30
001633.jpg,1448,1,1,1,0,0,0,0,0,30
173473.jpg,2795,1,1,0,0,0,0,0,0,29
159822.jpg,438,0,1,0,1,0,1,0,1,29
054704.jpg,3043,1,0,0,0,0,1,0,0,30
054518.jpg,2202,0,1,1,0,0,0,0,0,30
172447.jpg,4177,1,1,1,0,0,0,0,0,30
058389.jpg,1646,0,0,1,0,0,1,1,0,30
014113.jpg,4852,1,1,0,0,0,0,0,0,30
011510.jpg,6404,1,0,0,0,0,1,0,0,30
105251.jpg,7243,1,1,0,0,0,0,0,0,30
176294.jpg,3315,0,1,0,1,0,1,0,1,30
146070.jpg,6151,0,1,1,0,0,1,0,1,30
077739.jpg,861,0,1,0,1,0,1,0,1,30
089749.jpg,5142,0,1,0,0,1,0,0,0,30
145796.jpg,6238,0,1,1,0,0,1,0,0,29
022232.jpg,1993,0,1,0,0,1,0,0,0,30
027929.jpg,8887,0,1,0,0,0,0,0,0,30
201102.jpg,5128,0,0,0,0,0,1,0,0,30
143029.jpg,7243,1,1,0,0,0,0,0,0,30
191603.jpg,10157,1,1,0,0,0,0,0,0,30
017347.jpg,3438,0,1,0,0,0,0,0,1,30
003410.jpg,7271,1,1,0,0,0,0,0,0,30
079563.jpg,3438,0,1,0,0,0,0,0,1,30
054614.jpg,9730,0,1,1,0,0,1,0,0,30
146869.jpg,4934,0,1,0,0,1,0,0,0,30
172873.jpg,3559,0,0,0,0,0,0,0,0,29
196841.jpg,6494,0,0,0,0,1,1,0,1,30
006164.jpg,9001,1,1,0,0,0,0,0,0,30
128659.jpg,676,0,1,0,0,1,0,0,0,30
096255.jpg,1051,0,1,0,0,1,0,0,1,30
070882.jpg,8551,0,1,0,0,0,0,0,0,30
003565.jpg,3133,1,1,0,0,0,0,1,0,28
144021.jpg,4879,1,0,0,0,0,0,0,0,30
069620.jpg,4832,0,1,0,0,0,0,0,1,30
113259.jpg,4292,0,1,1,0,0,1,0,1,30
024597.jpg,3340,0,1,0,0,0,1,0,1,29
152561.jpg,7271,1,1,0,0,0,0,0,0,30
011463.jpg,992,0,1,0,1,0,1,0,1,30
086274.jpg,10175,0,1,1,0,0,1,0,1,30
131869.jpg,1916,0,1,1,0,0,1,0,1,30
189164.jpg,5224,1,0,0,0,1,0,1,0,30
108397.jpg,2242,0,1,0,0,1,1,0,0,30
146849.jpg,6322,0,1,0,0,1,0,0,1,30
080881.jpg,8930,0,1,0,0,0,0,0,0,30
074358.jpg,3133,1,1,0,0,0,1,1,0,28
161443.jpg,5243,0,1,0,0,0,0,0,1,30
002866.jpg,6292,0,1,0,0,0,1,0,0,30
178491.jpg,3826,1,1,0,0,0,1,0,0,30
113424.jpg,6502,0,0,0,1,0,1,0,1,30
115790.jpg,8482,0,1,0,0,0,0,0,1,30
083302.jpg,4824,1,0,1,0,0,1,0,0,30
128341.jpg,6364,0,1,0,0,0,0,0,1,30
064229.jpg,2451,0,1,0,0,0,0,0,0,30
035956.jpg,993,0,1,0,0,1,0,0,1,30
015399.jpg,4511,1,0,1,0,0,0,0,0,30
105097.jpg,2318,1,0,0,1,0,0,0,0,30
036476.jpg,4824,1,0,1,0,0,1,0,0,30
093325.jpg,5340,1,0,0,0,0,1,0,0,30
035592.jpg,5222,0,1,0,1,0,0,0,1,30
075966.jpg,3835,0,1,0,0,1,0,0,1,30
099351.jpg,9006,0,0,0,0,0,1,0,1,30
174962.jpg,2467,0,1,1,0,0,0,0,0,30
125473.jpg,2910,0,1,0,0,1,1,0,0,30
196017.jpg,5100,0,1,0,0,0,1,0,1,30
192740.jpg,8945,0,1,1,0,0,0,0,1,30
012987.jpg,4238,0,1,0,0,0,0,0,1,30
075676.jpg,7243,1,1,0,0,0,0,0,0,30
137827.jpg,3356,0,0,1,0,0,0,0,0,30
046960.jpg,6802,1,1,0,0,1,0,0,0,30
102732.jpg,4721,1,0,0,0,0,1,1,0,30
145909.jpg,8457,0,1,0,0,1,0,0,0,30
048277.jpg,7513,1,1,0,0,0,0,0,0,30
028610.jpg,1844,1,0,0,0,0,1,0,0,30
152357.jpg,6461,0,1,0,1,0,0,0,1,30
120976.jpg,3208,1,0,0,0,0,0,1,0,29
056063.jpg,2996,1,0,1,0,0,0,0,0,30
141082.jpg,3312,0,1,1,0,0,0,0,1,30
108027.jpg,6458,0,1,0,0,1,0,0,0,30
168490.jpg,2523,1,0,1,0,0,0,0,0,30
052003.jpg,8457,0,1,0,1,0,0,0,1,30
010713.jpg,4292,0,1,0,0,0,1,0,0,30
150287.jpg,7314,0,1,0,1,0,0,0,1,28
104374.jpg,8471,1,0,0,0,0,0,0,0,30
172883.jpg,3755,0,1,1,0,0,0,0,0,30
083486.jpg,4945,1,1,0,0,1,0,0,0,30
032048.jpg,5407,1,1,0,0,0,0,0,0,30
157013.jpg,5146,0,0,1,0,0,1,0,1,30
065570.jpg,5428,0,1,0,0,0,0,0,0,30
138127.jpg,6398,0,1,0,0,1,1,0,1,30
020848.jpg,4934,0,0,0,0,1,0,0,0,30
110928.jpg,4664,0,1,0,0,0,0,0,1,30
135649.jpg,10003,0,1,0,0,0,0,0,1,30
159440.jpg,4721,1,1,0,0,0,1,0,0,30
056882.jpg,1218,1,1,1,0,0,0,0,0,30
084082.jpg,8551,0,1,0,1,0,0,0,1,30
176645.jpg,3464,0,1,0,1,0,1,0,1,28
093568.jpg,4027,0,1,0,1,0,1,0,0,30
162146.jpg,3208,1,0,0,0,0,0,1,0,29
108767.jpg,3145,0,1,0,1,0,1,0,0,30
027714.jpg,6440,0,1,0,0,1,1,0,1,30
200466.jpg,7282,1,1,0,0,0,0,0,0,30
037009.jpg,6002,0,1,0,0,0,0,0,1,30
078889.jpg,8519,0,1,0,1,0,0,0,1,30
070895.jpg,8155,1,1,1,0,0,1,0,0,29
126300.jpg,1351,0,1,0,1,0,1,0,1,30
063269.jpg,7904,1,0,0,0,0,0,1,0,29
148159.jpg,7353,1,1,1,0,0,0,0,0,30
002364.jpg,2304,0,1,0,0,0,0,0,1,29
165776.jpg,376,0,1,0,1,0,1,0,1,29
070127.jpg,6696,0,1,0,0,0,0,0,0,30
128754.jpg,1204,1,1,0,0,0,0,0,0,30
160210.jpg,1991,0,1,0,1,0,1,0,1,30
131230.jpg,8563,1,1,1,0,0,0,0,0,30
059166.jpg,4625,1,1,0,0,1,1,0,0,30
197799.jpg,6090,1,0,1,0,0,0,1,0,30
005773.jpg,4795,1,0,0,0,0,1,0,0,30
173751.jpg,4177,1,1,0,0,0,0,0,0,30
025539.jpg,7722,0,1,0,1,0,0,0,1,28
192521.jpg,5676,0,1,0,0,0,1,0,1,30
123682.jpg,6340,0,0,0,0,1,0,0,0,30
131493.jpg,4795,1,0,0,0,0,0,0,0,30
136458.jpg,8247,1,1,1,0,0,0,0,0,30
098047.jpg,6337,0,1,0,0,1,0,0,0,30
106380.jpg,4598,0,1,0,1,0,1,0,1,30
034681.jpg,3962,0,1,0,0,0,0,0,1,30
086254.jpg,3870,0,1,0,0,0,1,0,1,29
194352.jpg,5224,0,1,0,0,1,0,0,0,30
055745.jpg,7513,1,1,0,0,0,1,0,0,30
171649.jpg,1651,0,1,0,1,0,1,0,1,30
000261.jpg,1204,1,1,0,0,1,0,0,0,30
091333.jpg,303,0,1,0,0,1,1,0,0,30
180530.jpg,4183,1,0,0,0,0,1,0,0,30
105054.jpg,8091,0,1,1,0,0,0,0,0,29
027845.jpg,2887,0,1,0,0,0,0,0,1,30
035302.jpg,6354,0,1,0,0,0,0,0,0,30
199852.jpg,5536,0,0,0,0,1,0,0,0,30
200983.jpg,5128,0,0,0,0,0,0,0,0,30
063778.jpg,5018,0,1,0,0,0,0,0,0,30
108636.jpg,4487,1,1,0,0,0,0,0,0,30
106993.jpg,8482,0,1,1,0,0,0,0,0,30
017244.jpg,2952,0,1,0,1,0,1,0,1,30
081199.jpg,7427,0,1,0,0,0,0,0,1,30
160078.jpg,4879,1,1,0,0,1,0,0,0,30
072857.jpg,4355,1,0,0,0,1,0,0,0,30
068994.jpg,8457,0,1,0,0,0,1,0,0,30
074899.jpg,8947,0,1,1,0,0,0,0,1,30
112956.jpg,5041,0,1,0,1,0,1,0,1,30
121958.jpg,4496,1,1,0,0,0,0,0,0,30
156787.jpg,9542,0,1,0,1,0,1,0,1,30
081051.jpg,7271,1,1,0,0,0,0,0,0,30
034411.jpg,8887,0,1,0,0,0,0,0,0,30
032483.jpg,1318,1,1,1,0,0,1,0,0,30
129232.jpg,9084,1,1,0,0,0,1,0,0,30
061105.jpg,25,0,1,0,0,1,0,0,0,30
111407.jpg,2883,0,0,1,0,0,1,0,1,30
084309.jpg,5537,0,1,0,0,0,0,0,1,30
053576.jpg,5243,0,1,0,0,0,1,0,1,30
044626.jpg,1237,0,1,0,0,1,0,0,0,29
084827.jpg,6802,1,1,0,0,0,1,0,0,30
017847.jpg,6340,0,0,0,0,0,0,1,0,30
140633.jpg,6151,0,1,0,0,1,1,0,1,30
117015.jpg,2914,1,0,0,0,0,0,0,0,30
164373.jpg,2726,1,0,0,0,0,1,0,0,28
151724.jpg,3697,0,1,0,0,1,1,0,0,30
162161.jpg,7314,0,1,0,0,0,1,0,1,28
042446.jpg,8482,0,1,0,0,0,0,0,1,30
153970.jpg,1169,0,1,0,0,0,1,0,1,29
141048.jpg,6142,0,1,0,0,0,1,0,0,30
116931.jpg,6288,0,0,0,1,0,0,0,0,30
110333.jpg,4496,1,1,0,0,1,0,0,0,30
005700.jpg,17,1,0,0,0,0,0,0,0,30
046166.jpg,9084,1,1,1,0,0,0,0,0,30
093937.jpg,2883,0,1,1,0,0,1,0,1,30
085174.jpg,5452,0,1,0,1,0,1,0,1,30
056522.jpg,1031,0,0,0,1,0,0,0,0,30
146359.jpg,2996,1,0,0,0,0,0,0,0,30
086054.jpg,6141,0,1,0,0,1,1,0,0,30
185576.jpg,5128,0,0,0,0,0,0,0,0,30
139725.jpg,7722,0,1,0,0,0,1,0,1,28
051623.jpg,8909,0,1,0,1,0,0,0,1,30
188790.jpg,7876,0,1,0,0,1,0,0,1,29
029091.jpg,7243,1,1,0,0,0,0,0,0,30
106004.jpg,7684,0,0,1,0,0,1,0,1,28
007577.jpg,6440,0,1,0,0,0,1,0,1,30
094716.jpg,3056,0,1,0,1,0,0,0,1,30
165148.jpg,3653,0,1,0,0,0,0,0,1,28
157576.jpg,4435,0,1,1,0,0,1,0,0,30
170046.jpg,376,0,1,0,1,0,0,0,1,29
028395.jpg,8151,1,1,0,0,1,0,0,0,30
176022.jpg,1395,0,1,0,1,0,0,0,1,30
132821.jpg,7641,0,1,0,0,0,0,0,0,30
031346.jpg,5222,0,0,0,1,0,0,0,0,30
002100.jpg,2914,1,0,0,0,1,1,0,0,30
050340.jpg,4852,1,1,0,0,1,1,0,0,30
065876.jpg,3795,0,0,0,0,1,1,0,0,30
126046.jpg,973,0,1,0,0,1,0,0,0,30
126019.jpg,6502,0,0,0,1,0,1,0,1,30
009561.jpg,4421,1,1,0,0,0,0,1,0,30
026804.jpg,4905,1,1,0,0,0,0,0,0,30
197266.jpg,6090,1,1,1,0,0,0,0,0,30
172181.jpg,4516,1,1,1,0,0,0,0,0,30
026102.jpg,438,0,1,0,0,1,1,0,1,29
011814.jpg,6290,0,1,0,1,0,0,0,1,30
041166.jpg,5805,0,1,1,0,0,1,0,1,30
109213.jpg,5018,0,1,0,0,0,1,0,1,30
124002.jpg,2242,0,1,1,0,0,1,0,1,30
149427.jpg,1589,0,1,0,0,0,0,0,0,30
074820.jpg,6688,0,1,0,0,1,0,0,1,30
095548.jpg,3400,0,0,0,0,0,0,0,1,30
010184.jpg,2819,1,0,0,1,0,0,0,0,30
104236.jpg,8971,0,1,0,0,1,0,0,0,30
068019.jpg,5732,0,1,1,0,0,1,0,1,30
166599.jpg,1395,0,1,0,1,0,0,0,1,30
187786.jpg,5676,0,1,0,1,0,0,0,1,30
049165.jpg,5805,0,1,1,0,0,0,0,1,30
008297.jpg,1761,0,1,0,1,0,1,0,1,30
011707.jpg,2318,1,0,0,0,0,0,0,0,30
014709.jpg,2235,0,1,0,1,0,1,0,1,30
038606.jpg,3056,0,1,0,1,0,0,0,1,30
190511.jpg,5159,0,1,0,1,0,0,0,1,30
080570.jpg,6151,0,1,1,0,0,1,0,1,30
099590.jpg,7233,1,0,0,0,0,1,0,0,30
112722.jpg,5407,1,1,0,0,1,0,0,0,30
126161.jpg,6914,0,1,0,0,1,1,0,1,30
134258.jpg,991,0,1,0,0,1,1,0,1,30
052374.jpg,8692,1,1,0,0,0,0,0,0,30
186620.jpg,10047,0,1,0,1,0,0,0,1,30
050684.jpg,3340,0,1,0,0,0,1,0,0,29
114023.jpg,8482,0,1,0,0,1,0,0,1,30
126361.jpg,5415,0,1,1,0,0,1,0,1,30
165087.jpg,2303,0,1,1,0,0,0,0,1,30
067179.jpg,10160,0,1,0,0,1,0,0,1,30
087909.jpg,5369,0,1,0,1,0,1,0,0,30
092255.jpg,3546,0,0,1,0,0,1,0,1,30
083768.jpg,1318,1,1,1,0,0,0,0,0,30
026150.jpg,3835,0,1,0,0,0,0,0,1,30
126560.jpg,3208,1,0,0,0,0,0,1,0,29
095667.jpg,2914,1,1,1,0,0,0,0,0,30
083008.jpg,5247,0,0,0,1,0,1,0,1,30
131494.jpg,3133,1,1,1,0,0,0,0,0,28
020779.jpg,8457,0,0,0,0,0,1,0,0,30
094417.jpg,1550,0,1,0,1,0,1,0,0,30
197436.jpg,7362,0,1,0,0,0,0,0,0,30
134810.jpg,8643,0,0,0,0,1,1,0,0,30
154655.jpg,5146,0,0,1,0,0,1,0,0,30
132449.jpg,6439,0,0,0,1,0,1,0,1,30
094717.jpg,1218,1,1,1,0,0,1,0,0,30
170170.jpg,851,1,1,0,0,1,1,0,0,29
136241.jpg,2168,0,1,0,0,1,0,0,1,30
156987.jpg,7641,0,1,0,1,0,0,0,0,30
192928.jpg,5536,0,0,0,0,0,1,0,0,30
159228.jpg,8151,1,1,0,0,0,0,0,0,30
154858.jpg,5140,0,1,0,1,0,0,0,1,30
141484.jpg,3853,0,1,0,0,0,1,0,1,30
123962.jpg,3641,1,1,0,0,0,1,0,0,30
118708.jpg,4819,1,1,0,0,0,0,0,0,30
134790.jpg,2295,1,0,1,0,0,0,0,0,30
016375.jpg,4551,0,1,0,0,0,1,0,0,30
037050.jpg,1454,0,1,0,1,0,0,0,0,30
156138.jpg,1489,0,1,0,0,1,0,0,0,30
141761.jpg,6420,1,1,1,0,0,1,0,0,30
004378.jpg,6440,0,1,0,0,1,1,0,1,30
008026.jpg,993,0,1,1,0,0,1,0,1,30
118897.jpg,6633,0,1,1,0,0,0,0,1,30
020762.jpg,8798,0,1,0,0,0,0,0,1,30
197571.jpg,7362,0,1,0,0,0,0,0,0,30
134759.jpg,3312,0,1,1,0,0,1,0,1,30
013647.jpg,1711,1,1,0,0,1,0,0,0,30
004574.jpg,8471,1,0,0,0,0,0,0,0,30
026083.jpg,5428,0,1,1,0,0,1,0,0,30
013553.jpg,6802,1,1,0,0,0,1,0,0,30
068732.jpg,1629,0,1,0,0,0,1,0,1,30
155457.jpg,3957,1,1,1,0,0,0,0,0,30
088051.jpg,1289,0,1,0,0,0,0,0,0,30
064692.jpg,10163,0,1,0,0,0,0,0,0,30
003127.jpg,2910,0,1,0,0,1,1,0,1,30
095144.jpg,3919,0,1,1,0,0,0,0,0,29
106069.jpg,4487,1,1,0,0,0,0,0,0,30
044549.jpg,6438,1,1,1,0,0,1,0,0,30
160016.jpg,8894,0,1,0,0,1,0,0,1,29
177964.jpg,3315,0,1,0,0,0,1,0,0,30
120776.jpg,1218,1,1,1,0,0,0,0,0,30
138961.jpg,17,1,0,1,0,0,1,0,0,30
132292.jpg,1448,1,1,1,0,0,0,0,0,30
122034.jpg,8887,0,1,0,1,0,0,0,1,30
102442.jpg,7866,0,1,0,0,1,1,0,1,30
171542.jpg,2180,1,0,0,0,0,0,0,0,30
129073.jpg,7866,0,1,0,0,1,1,0,1,30
148340.jpg,206,0,1,0,1,1,0,0,1,29
031639.jpg,3208,1,0,0,0,0,1,1,0,29
074447.jpg,4292,0,1,1,0,0,1,0,0,30
149721.jpg,973,1,1,1,0,0,0,1,0,30
127725.jpg,2078,0,0,0,0,1,0,0,1,30
029693.jpg,4487,1,1,0,0,0,0,0,0,30
092971.jpg,7499,0,1,1,0,0,1,0,1,30
062673.jpg,1439,1,1,0,0,0,0,0,0,30
036569.jpg,10080,0,1,0,0,0,1,0,1,30
055145.jpg,5247,0,0,0,1,0,1,0,1,30
104100.jpg,8515,0,1,0,1,0,0,0,1,30
003083.jpg,1318,0,1,1,0,0,0,0,1,30
101607.jpg,3356,0,0,1,0,0,1,0,0,30
069313.jpg,2451,1,1,1,0,0,0,0,0,30
019888.jpg,2861,0,1,0,1,0,0,0,0,30
158285.jpg,6023,0,1,0,1,0,1,0,1,30
115191.jpg,8141,1,0,0,0,0,0,0,0,29
080457.jpg,1874,1,0,0,0,1,0,0,0,30
143993.jpg,3835,0,1,0,0,1,0,0,1,30
165773.jpg,2180,1,0,0,0,0,0,0,0,30
043193.jpg,3130,1,1,0,0,0,0,0,0,30
084333.jpg,1646,0,0,1,0,0,1,0,1,30
064719.jpg,4166,1,1,1,0,0,0,0,0,30
009035.jpg,8457,1,0,0,1,0,0,0,0,30
198036.jpg,4996,0,1,0,0,0,0,0,1,30
157839.jpg,6851,0,1,0,1,0,1,0,1,30
121734.jpg,2887,0,1,0,1,0,1,0,1,30
